character_id,ability,synergy_tag,synergy_type,ability_text
NickFury,ultimate,Minion,ally,"Rally  Gain Defense Up for 2 turns + 2 Deathproof. Spread all positive effects on self to all allies, excluding Taunt.

Heal self, Kestrel, Coulson, all INVADER allies, and all S.H.I.E.L.D. MINION allies for 30% of this character's Max Health. Level Required: 68  t4 confidence 42.1%"
NickFury,ultimate,S.H.I.E.L.D.,ally,"Rally  Gain Defense Up for 2 turns + 2 Deathproof. Spread all positive effects on self to all allies, excluding Taunt.

Heal self, Kestrel, Coulson, all INVADER allies, and all S.H.I.E.L.D. MINION allies for 30% of this character's Max Health. Level Required: 68  t4 confidence 42.1%"
NightNurse,special,Shadowland,enemy,"Assist/Counter Info Attack primary target for 224% damage + 17% Piercing damage + apply Slow for 2 turns.When forced to attack an ally, this character deals 25% damage to SHADOWLAND characters."
NightNurse,ultimate,Shadowland,ally,"Self Defense  Attack primary target for 320% damage + apply Slow for 2 turns.
If this character has 2 or more SHADOWLAND allies, flip 2 positive effects to negative effects on the primary target.

When forced to attack an ally, this character deals less damage to SHADOWLAND characters. Level Required: 65  t4 confidence 18.1%"
NightThrasher,basic,Tech,ally,"Dwayne Taylor is a fierce vigilante who shreds through enemies with the precision of a pro skater, grinding the line between justice and chaos with high-tech gear and relentless determination."
NightThrasher,basic,Vigilante,enemy,"Dwayne Taylor is a fierce vigilante who shreds through enemies with the precision of a pro skater, grinding the line between justice and chaos with high-tech gear and relentless determination."
NightThrasher,passive,CONTROLLER,enemy,"Daring Demolition  Attack all enemies for 400% Piercing + clear all Charged and apply Trauma.

Clear all Battlefield Effects on the allied and enemy sides.

In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies:
 > Reduce the duration of all positive effects on all enemies by 2.
 > Apply Disrupted to all enemies.
 > Apply Ability Block to 2 random CONTROLLER enemies with the highest Speed.
 > This attack gains +300% Extra Focus, is Unavoidable, and cannot be blocked. Level Required: 70  t4 confidence 44.2%"
NightThrasher,passive,Daring Warrior,ally,"Daring Demolition  Attack all enemies for 400% Piercing + clear all Charged and apply Trauma.

Clear all Battlefield Effects on the allied and enemy sides.

In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies:
 > Reduce the duration of all positive effects on all enemies by 2.
 > Apply Disrupted to all enemies.
 > Apply Ability Block to 2 random CONTROLLER enemies with the highest Speed.
 > This attack gains +300% Extra Focus, is Unavoidable, and cannot be blocked. Level Required: 70  t4 confidence 44.2%"
Nightcrawler,passive,X-Men,enemy,"Shadow Barrage  Attack all enemies for 500% Piercing and do the following to all enemies:
 > Clear all positive effects.
 > Apply +2 Slow, up to a maximum of 3.
 > Apply +1 Vulnerable, up to a maximum of 5.

Clear all Charged on the primary target.

Apply +1 Speed Up to self and all X-MEN allies, up to a maximum of 3.
Prolong the duration of all positive effects on self and all allies by 1, up to a maximum of 3.

This attack gains +500% Extra Focus, is Unavoidable, and cannot be blocked or counterattacked. Level Required: 70  t4 confidence 62.6%"
Nightcrawler,special,Exposed,enemy,"Night Slash  Attack primary target for 200% Piercing + flip 1 positive effect into a negative effect.
Bonus Attack 3 times for 50% Piercing + flip 1 positive effect into a negative effect.

In RAIDS, if this character has 3 or more X-MEN allies, on the last Bonus Attack, apply Ability Block to the primary target.

On Crit, gain 1 Regeneration. For each other Crit from this ability, prolong the duration of that Regeneration by 1.

This attack gains +100% Crit Chance against targets with Exposed. Level Required: 65  t4 confidence 61.7%"
Nightcrawler,special,X-Men,enemy,"Night Slash  Attack primary target for 200% Piercing + flip 1 positive effect into a negative effect.
Bonus Attack 3 times for 50% Piercing + flip 1 positive effect into a negative effect.

In RAIDS, if this character has 3 or more X-MEN allies, on the last Bonus Attack, apply Ability Block to the primary target.

On Crit, gain 1 Regeneration. For each other Crit from this ability, prolong the duration of that Regeneration by 1.

This attack gains +100% Crit Chance against targets with Exposed. Level Required: 65  t4 confidence 61.7%"
Nightcrawler,ultimate,Exposed,enemy,"Shifting Strikes  Attack primary target for 440% Piercing + apply Stun, Bleed, and Exposed.
Rebound Chain to 3 targets within infinite spaces of the previous target for 230% Piercing + apply Bleed.

Apply Evade to the 2 most injured allies.
Apply Defense Up for 2 turns to self and all allies.
Gain Safeguard for 2 turns.

If Charged:
 > Fill Speed Bar by 20% for self and all X-MEN allies.
 > Fill Speed Bar by 20% for the non-X-MEN ally with the highest Damage.
 > In RAIDS, fill Speed Bar by an additional 20% for self and all X-TREME X-MEN allies.
 > Lose 1 Charged.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 60.1%"
Nightcrawler,ultimate,X-Men,ally,"Shifting Strikes  Attack primary target for 440% Piercing + apply Stun, Bleed, and Exposed.
Rebound Chain to 3 targets within infinite spaces of the previous target for 230% Piercing + apply Bleed.

Apply Evade to the 2 most injured allies.
Apply Defense Up for 2 turns to self and all allies.
Gain Safeguard for 2 turns.

If Charged:
 > Fill Speed Bar by 20% for self and all X-MEN allies.
 > Fill Speed Bar by 20% for the non-X-MEN ally with the highest Damage.
 > In RAIDS, fill Speed Bar by an additional 20% for self and all X-TREME X-MEN allies.
 > Lose 1 Charged.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 60.1%"
Nimrod,passive,Orchis,ally,"Eradicate  Attack primary and adjacent targets for 400% damage + apply Defense Down for 2 turns and Disrupted for 2 turns.
If this character has 3 or more ORCHIS allies, apply Trauma for 2 turns to primary and adjacent targets.

This attack gains +100% Crit Chance.

This attack is Unavoidable. Level Required: 70  t4 confidence 53.0%"
Nimrod,ultimate,Mutant,enemy,"Future Blitz  Attack all enemies for 300% Piercing + flip all positive effects to negative effects on each target.
This attack gains +25% Piercing per Sentinel Reinforcement ally.

Apply Ability Block for 2 turns to primary target.

In RAIDS:
 > Apply Stun to primary target.
 > Apply Ability Block to all MUTANT targets.

This attack cannot be dodged. Level Required: 68  t4 confidence 52.4%"
Nobu,basic,Hand,enemy,A mysterious ninja master who summons Hand Ninjas and specializes in ambushing his opponents.
Nobu,special,Hand,ally,"Shadow Strike  Attack primary target for 330% damage + apply Bleed.
Apply Stealth to self and the most injured ally.

Gain assist from a random HAND or UNDERWORLD ally. Level Required: 65  t4 confidence 14.1%"
Nobu,special,Underworld,ally,"Shadow Strike  Attack primary target for 330% damage + apply Bleed.
Apply Stealth to self and the most injured ally.

Gain assist from a random HAND or UNDERWORLD ally. Level Required: 65  t4 confidence 14.1%"
Nobu,ultimate,Hand,ally,"Unseen Army  Summon 3 Hand Ninjas with Offense Up and Regeneration.

Clear all negative effects from self.

Possible Summons: 
> Hand Blademaster + Nobu gains Regeneration
> Hand Archer + Nobu gains Regeneration Level Required: 68  t4 confidence 8.2%"
Northstar,basic,Alpha Flight,ally,Jean-Paul Beaubier brings his mutant powers of super speed and light generation (as well as an abrasive personality) to Alpha Flight as Northstar!
Northstar,basic,Mutant,self,Jean-Paul Beaubier brings his mutant powers of super speed and light generation (as well as an abrasive personality) to Alpha Flight as Northstar!
Nova,passive,Knowhere,ally,"Neutron Star  Attack all enemies for 700% damage.
Characters killed by this attack cannot be revived.

Clear all negative effects from self.
Barrier self and all allies for 10% of this character's Max Health.
Apply +1 Deflect, up to a maximum of 5, to self and all KNOWHERE allies.
Clear all Battlefield Effects on allied side and apply the Battlefield Effect, Nova Force, to allied side.

In WAR:
 > Apply +1 Safeguard to self and all KNOWHERE allies.
 > Apply Speed Up for 2 turns to self and all KNOWHERE allies.
 > Fill Speed Bar by 20% for self and all KNOWHERE allies.

Nova Force:
 > On this character's or ally's Turn, that character clears 1 negative effect, gains +2 Deflect, up to a maximum of 10, and heals for 5% of Max Health.
 > For this character and each ally, when that character drops below 50% health, heal that character for 50% of Max Health. This can only occur once per match for self and each ally.
 > This character and all allies gain +5% Damage per Deflect on that character.
 > This Battlefield Effect lasts until cleared or until the end of the match. Level Required: 70  t4 confidence 68.4%"
Nova,special,Cosmic,ally,"Cosmic Beam  On WAR OFFENSE, clear all Barrier on primary and adjacent targets.
Attack primary and adjacent targets for 400% damage + clear 2 positive effects.
In WAR, clear 4 positive effects instead.

Apply +1 Deflect, up to a maximum of 5, to self and all KNOWHERE allies.

On WAR OFFENSE, if this character has applied Nova Force this match, Bonus Attack the primary target for 250% damage.

50% chance to revive a dead Korg ally with 10% Max Health. In WAR, always revive a dead Korg ally with 10% Max Health.
On WAR OFFENSE, characters killed by this attack cannot be revived. Level Required: 75  t4 confidence 74.4%"
Nova,special,Knowhere,ally,"Cosmic Beam  On WAR OFFENSE, clear all Barrier on primary and adjacent targets.
Attack primary and adjacent targets for 400% damage + clear 2 positive effects.
In WAR, clear 4 positive effects instead.

Apply +1 Deflect, up to a maximum of 5, to self and all KNOWHERE allies.

On WAR OFFENSE, if this character has applied Nova Force this match, Bonus Attack the primary target for 250% damage.

50% chance to revive a dead Korg ally with 10% Max Health. In WAR, always revive a dead Korg ally with 10% Max Health.
On WAR OFFENSE, characters killed by this attack cannot be revived. Level Required: 75  t4 confidence 74.4%"
Nova,ultimate,Knowhere,enemy,"Nova Blast  On WAR OFFENSE, clear all Barrier on primary and adjacent targets.
In WAR, clear Revive Once from primary and adjacent targets.

Attack primary and adjacent targets for 500% damage + flip Defense Up and 2 random positive effects + apply Disrupted for 2 turns and Heal Block for 2 turns.
Apply Stun to the primary target.

In WAR:
 > On OFFENSE, if this character has applied Nova Force this match, apply Bleed to the primary and adjacent targets.
 > Apply Trauma to the primary target for 2 turns.
 > Apply +1 Safeguard to self and all KNOWHERE allies.
 > On OFFENSE, characters killed by this attack cannot be revived.
 > This attack is Unavoidable. Level Required: 78  t4 confidence 69.9%"
NovaSamAlexander,passive,Champion,enemy,"Gravimetric Pulse  Attack all enemies for 370% damage + apply Offense Down for 2 turns and Heal Block for 2 turns.

Flip Taunt + if this character has any CHAMPION allies, apply Stun to the primary target.

Barrier self and all CHAMPION or STARJAMMER allies for 10% of this character's Max Health + clear all negative effects.

In RAIDS, apply Safeguard for 2 turns and Defense Up for 2 turns to self and all CHAMPION allies.

This attack is Unavoidable and, in RAIDS, cannot be blocked. Level Required: 70  t4 confidence 46.2%"
NovaSamAlexander,passive,Starjammer,enemy,"Gravimetric Pulse  Attack all enemies for 370% damage + apply Offense Down for 2 turns and Heal Block for 2 turns.

Flip Taunt + if this character has any CHAMPION allies, apply Stun to the primary target.

Barrier self and all CHAMPION or STARJAMMER allies for 10% of this character's Max Health + clear all negative effects.

In RAIDS, apply Safeguard for 2 turns and Defense Up for 2 turns to self and all CHAMPION allies.

This attack is Unavoidable and, in RAIDS, cannot be blocked. Level Required: 70  t4 confidence 46.2%"
NovaSamAlexander,ultimate,Cosmic,enemy,"Cosmic Impact  Attack primary and adjacent targets for 400% damage + in RAIDS, reduce the duration of all positive effects by 2.

If any target has Slow, apply Ability Block to that target.
Apply Slow to primary and adjacent targets.

Heal self for 10% of this character's Max Health + gain Taunt. Level Required: 68  t4 confidence 39.6%"
Oath,basic,Vampire,ally,"Karen Page was an investigative reporter before a vampire turned her into one of the undead. Now, with the help of the other Nightstalkers, she uses her vampiric abilities to protect the innocent!"
Oath,passive,Exposed,enemy,"Cardiac Assault  Attack all enemies for 320% Piercing.

Apply Exposed, 2 Bleed, and Heal Block to primary target.
In RAIDS:
 > Apply an additional Bleed and Trauma to primary target.
 > Apply 3 Bleed, Heal Block, and Trauma to all other enemies.

This attack gains +20% Damage against enemies with Safeguard.

This attack cannot be blocked, counterattacked, or dodged. Level Required: 70  t4 confidence 61.2%"
